rid,dateTime,data
rid-j7j0vpur2kg,1613514340197,223
rid-spr99ds8ko8,1613514341203,215
rid-j4scfjagor8,1613514341203,209
rid-7137l3gg5jg,1613514341203,206
rid-731umcrq1m,1613514341203,215
rid-4d4o0hso4dg,1613514341203,214
rid-r2tuv1j329o,1613514341203,220
rid-jfbf9g29pm8,1613514341203,233
rid-ajpjsbps17o,1613514341203,232
rid-i6dv5fbsnug,1613514341203,233
rid-6vg0np8h9f,1613514341203,209
rid-7l9gmdih8ao,1613514342216,203
rid-ilic2ftfh5o,1613514342216,244
rid-ntoisbkdc0o,1613514342216,246
rid-0diuckn073,1613514342216,243
rid-08ilmv33j88,1613514342216,243
rid-1kam865bmcg,1613514342216,245
rid-hlh7u154hvo,1613514342216,246
rid-bfggndpck5g,1613514342216,245
rid-kg651p8ujo,1613514342216,244
rid-r8dh4ivcdm,1613514342216,244
rid-17205rt6vro,1613514343216,236
rid-mg8u5jst6s,1613514343216,242
rid-r4etn6g63c8,1613514343216,237
rid-iqrnpvcmb28,1613514343216,236
rid-ook6m4o5qs,1613514343216,236
rid-rlop26utbk8,1613514343216,237
rid-5cne8o7e4vg,1613514343216,237
rid-tjrbgdajdj8,1613514343216,254
rid-39sereq1kho,1613514343216,237
rid-i3u69j74ig,1613514343216,238
rid-thg5pje946o,1613514344226,208
rid-ccmskfr3j28,1613514344227,241
rid-a1heffiudng,1613514344227,242
rid-bbfdtkp3qn,1613514344228,242
rid-8p1756fsjlo,1613514344228,242
rid-ma6sqn12rq8,1613514344228,243
rid-psrbstviuvo,1613514344228,242
rid-itevvledcgg,1613514344228,250
rid-od9redjhmk,1613514344228,251
rid-hh1sjc4rar,1613514344228,250
rid-11a9l3k9gt,1613514345226,233
rid-4kdieggodjg,1613514345226,235
rid-8dci5n1d2do,1613514345226,234
rid-0qm8dgetc38,1613514345226,240
rid-c6ihci51458,1613514345226,240
rid-a7v28rff1ro,1613514345226,236
rid-0t5vsrh1l3g,1613514345226,236
rid-gnm4n9ljeno,1613514345226,236
rid-c7f3rhnjibo,1613514345226,236
rid-tsrmg5gar3g,1613514345226,240
rid-681nquekrv,1613514346234,223
rid-2bbmj7u64j,1613514346234,216
rid-56o7c4m8sko,1613514346234,223
rid-k8je2ck3oo,1613514346234,217
rid-889av4o8vag,1613514346234,217
rid-0nqhvis28b,1613514346234,235
rid-66egdr7l5a,1613514346234,228
rid-4grp085v4po,1613514346234,223
rid-48lmoro3s3o,1613514346234,235
rid-tkmm7lj374o,1613514346234,224
